,test acc,threshold,train acc
130,0.54347826087,0.016722407192,0.655359565807
131,0.54347826087,0.016722407192,0.655359565807
132,0.54347826087,0.016722407192,0.655359565807
133,0.465217391304,0.0183946490288,0.649932157395
134,0.465217391304,0.0183946490288,0.649932157395
135,0.486956521739,0.0200668890029,0.657394843962
136,0.486956521739,0.0250836126506,0.656037991859
137,0.486956521739,0.0267558526248,0.658073270014
138,0.486956521739,0.0267558526248,0.658073270014
139,0.486956521739,0.0267558526248,0.658073270014
140,0.465217391304,0.0284280944616,0.667571234735
141,0.452173913043,0.0301003344357,0.681818181818
142,0.452173913043,0.0301003344357,0.681818181818
143,0.469565217391,0.0317725762725,0.666892808684
144,0.478260869565,0.033444814384,0.662143826323
145,0.478260869565,0.033444814384,0.662143826323
146,0.478260869565,0.033444814384,0.662143826323
